type,values,model,period,lambda
max_30d,1.9099317461406455,speed_floor,covid,0.905
max_ltm,1.2581560513514078,speed_floor,covid,0.905
avg_ltm,1.1900535063322955,speed_floor,covid,0.905
n_breaches,7,baseline,financialcrisis,0.905
N_observations,462,baseline,financialcrisis,0.905
perc_breaches,0.015151515151515152,baseline,financialcrisis,0.905
conf_level,0.9848484848484849,baseline,financialcrisis,0.905
avg_shortfall,-0.025950942669318047,baseline,financialcrisis,0.905
max_shortfall,-0.0594983269056933,baseline,financialcrisis,0.905
costs,0.103990071475957,baseline,financialcrisis,0.905
peak_to_through,5.468870493921247,baseline,financialcrisis,0.905
max_1d,1.3064734613216415,baseline,financialcrisis,0.905
max_5d,2.0319803706226653,baseline,financialcrisis,0.905
max_30d,2.375124572642575,baseline,financialcrisis,0.905
max_ltm,1.716315776253903,baseline,financialcrisis,0.905
avg_ltm,1.3267544971418244,baseline,financialcrisis,0.905
n_breaches,7,speed,financialcrisis,0.905
N_observations,462,speed,financialcrisis,0.905
perc_breaches,0.015151515151515152,speed,financialcrisis,0.905
conf_level,0.9848484848484849,speed,financialcrisis,0.905
avg_shortfall,-0.025950942669318047,speed,financialcrisis,0.905
max_shortfall,-0.0594983269056933,speed,financialcrisis,0.905
costs,0.10345879498730681,speed,financialcrisis,0.905
peak_to_through,5.437362640468149,speed,financialcrisis,0.905
max_1d,1.3064734613216415,speed,financialcrisis,0.905
max_5d,1.982859871271752,speed,financialcrisis,0.905
max_30d,1.9099317461406458,speed,financialcrisis,0.905
max_ltm,1.716315776253903,speed,financialcrisis,0.905
avg_ltm,1.3267544971418244,speed,financialcrisis,0.905
n_breaches,6,floor,financialcrisis,0.905
N_observations,462,floor,financialcrisis,0.905
perc_breaches,0.012987012987012988,floor,financialcrisis,0.905
conf_level,0.987012987012987,floor,financialcrisis,0.905
avg_shortfall,-0.02500934594609847,floor,financialcrisis,0.905
max_shortfall,-0.0594983269056933,floor,financialcrisis,0.905
costs,0.1088190736945839,floor,financialcrisis,0.905
peak_to_through,3.2997407509076506,floor,financialcrisis,0.905
max_1d,1.2475569392109154,floor,financialcrisis,0.905
max_5d,1.7022454729470127,floor,financialcrisis,0.905
max_30d,2.375124572642575,floor,financialcrisis,0.905
max_ltm,1.5010386488404328,floor,financialcrisis,0.905
avg_ltm,1.2687005948956964,floor,financialcrisis,0.905
n_breaches,7,cap,financialcrisis,0.905
N_observations,462,cap,financialcrisis,0.905
perc_breaches,0.015151515151515152,cap,financialcrisis,0.905
conf_level,0.9848484848484849,cap,financialcrisis,0.905
avg_shortfall,-0.025950942669318047,cap,financialcrisis,0.905
max_shortfall,-0.0594983269056933,cap,financialcrisis,0.905
costs,0.09404800557637127,cap,financialcrisis,0.905
peak_to_through,3.4332456835482343,cap,financialcrisis,0.905
max_1d,1.3064734613216415,cap,financialcrisis,0.905
max_5d,2.0319803706226653,cap,financialcrisis,0.905
max_30d,2.0395325695038533,cap,financialcrisis,0.905
max_ltm,1.716315776253903,cap,financialcrisis,0.905
avg_ltm,1.3267544971418244,cap,financialcrisis,0.905
n_breaches,4,buffer,financialcrisis,0.905
N_observations,462,buffer,financialcrisis,0.905
perc_breaches,0.008658008658008658,buffer,financialcrisis,0.905
conf_level,0.9913419913419913,buffer,financialcrisis,0.905
avg_shortfall,-0.02020654717158337,buffer,financialcrisis,0.905
max_shortfall,-0.029810833214641785,buffer,financialcrisis,0.905
costs,0.12375771312853691,buffer,financialcrisis,0.905
peak_to_through,4.375096395136997,buffer,financialcrisis,0.905
max_1d,1.3064734613216415,buffer,financialcrisis,0.905
max_5d,2.0319803706226653,buffer,financialcrisis,0.905
max_30d,2.0980727141268147,buffer,financialcrisis,0.905
max_ltm,1.3730526210031224,buffer,financialcrisis,0.905
avg_ltm,1.218808495549391,buffer,financialcrisis,0.905
n_breaches,6,cap_floor,financialcrisis,0.905
N_observations,462,cap_floor,financialcrisis,0.905
perc_breaches,0.012987012987012988,cap_floor,financialcrisis,0.905
conf_level,0.987012987012987,cap_floor,financialcrisis,0.905
avg_shortfall,-0.02500934594609847,cap_floor,financialcrisis,0.905
max_shortfall,-0.0594983269056933,cap_floor,financialcrisis,0.905
costs,0.09887700779499818,cap_floor,financialcrisis,0.905
peak_to_through,2.07151014134895,cap_floor,financialcrisis,0.905
max_1d,1.2183014535021253,cap_floor,financialcrisis,0.905
max_5d,1.6108437831604958,cap_floor,financialcrisis,0.905
max_30d,1.8442934900608494,cap_floor,financialcrisis,0.905
max_ltm,1.5010386488404328,cap_floor,financialcrisis,0.905
avg_ltm,1.2687005948956964,cap_floor,financialcrisis,0.905
n_breaches,6,speed_floor,financialcrisis,0.905
N_observations,462,speed_floor,financialcrisis,0.905
perc_breaches,0.012987012987012988,speed_floor,financialcrisis,0.905
conf_level,0.987012987012987,speed_floor,financialcrisis,0.905
avg_shortfall,-0.02500934594609847,speed_floor,financialcrisis,0.905
max_shortfall,-0.0594983269056933,speed_floor,financialcrisis,0.905
costs,0.10841836186296967,speed_floor,financialcrisis,0.905
peak_to_through,3.2807299244255876,speed_floor,financialcrisis,0.905
max_1d,1.2183014535021253,speed_floor,financialcrisis,0.905
max_5d,1.6108437831604958,speed_floor,financialcrisis,0.905
max_30d,1.9099317461406458,speed_floor,financialcrisis,0.905
max_ltm,1.5010386488404328,speed_floor,financialcrisis,0.905
avg_ltm,1.2687005948956964,speed_floor,financialcrisis,0.905
n_breaches,4,baseline,dotcom,0.905
N_observations,512,baseline,dotcom,0.905
perc_breaches,0.0078125,baseline,dotcom,0.905
conf_level,0.9921875,baseline,dotcom,0.905
avg_shortfall,-0.013382647150487065,baseline,dotcom,0.905
max_shortfall,-0.03559337172012318,baseline,dotcom,0.905
costs,0.10166316142128139,baseline,dotcom,0.905
peak_to_through,2.6901540384780427,baseline,dotcom,0.905
max_1d,1.1870650445306912,baseline,dotcom,0.905
max_5d,1.4620516638111098,baseline,dotcom,0.905
max_30d,2.0079726565452645,baseline,dotcom,0.905
max_ltm,1.4539848491643046,baseline,dotcom,0.905
avg_ltm,1.1560561629380481,baseline,dotcom,0.905
n_breaches,4,speed,dotcom,0.905
N_observations,512,speed,dotcom,0.905
perc_breaches,0.0078125,speed,dotcom,0.905
conf_level,0.9921875,speed,dotcom,0.905
avg_shortfall,-0.013382647150487065,speed,dotcom,0.905
max_shortfall,-0.03559337172012318,speed,dotcom,0.905
costs,0.10163546575464205,speed,dotcom,0.905
peak_to_through,2.6901540384780427,speed,dotcom,0.905
max_1d,1.1870650445306912,speed,dotcom,0.905
max_5d,1.4620516638111098,speed,dotcom,0.905
max_30d,1.9099317461406458,speed,dotcom,0.905
max_ltm,1.4539848491643046,speed,dotcom,0.905
avg_ltm,1.1560561629380481,speed,dotcom,0.905
n_breaches,3,floor,dotcom,0.905
N_observations,512,floor,dotcom,0.905
perc_breaches,0.005859375,floor,dotcom,0.905
conf_level,0.994140625,floor,dotcom,0.905
avg_shortfall,-0.017434610298879643,floor,dotcom,0.905
max_shortfall,-0.03559337172012318,floor,dotcom,0.905
costs,0.10245891281728643,floor,dotcom,0.905
peak_to_through,2.4806824615654617,floor,dotcom,0.905
max_1d,1.1870650445306912,floor,dotcom,0.905
max_5d,1.4620516638111098,floor,dotcom,0.905
max_30d,2.0079726565452645,floor,dotcom,0.905
max_ltm,1.4539848491643046,floor,dotcom,0.905
avg_ltm,1.2019877970676007,floor,dotcom,0.905
n_breaches,4,cap,dotcom,0.905
N_observations,512,cap,dotcom,0.905
perc_breaches,0.0078125,cap,dotcom,0.905
conf_level,0.9921875,cap,dotcom,0.905
avg_shortfall,-0.013382647150487065,cap,dotcom,0.905
max_shortfall,-0.03559337172012318,cap,dotcom,0.905
costs,0.10045645708495057,cap,dotcom,0.905
peak_to_through,2.2464307539713877,cap,dotcom,0.905
max_1d,1.1870650445306912,cap,dotcom,0.905
max_5d,1.4620516638111098,cap,dotcom,0.905
max_30d,1.9482057556456858,cap,dotcom,0.905
max_ltm,1.4539848491643046,cap,dotcom,0.905
avg_ltm,1.1560561629380481,cap,dotcom,0.905
n_breaches,1,buffer,dotcom,0.905
N_observations,512,buffer,dotcom,0.905
perc_breaches,0.001953125,buffer,dotcom,0.905
conf_level,0.998046875,buffer,dotcom,0.905
avg_shortfall,-0.015992843318325484,buffer,dotcom,0.905
max_shortfall,-0.015992843318325484,buffer,dotcom,0.905
costs,0.12694706633314426,buffer,dotcom,0.905
peak_to_through,2.5555450336308416,buffer,dotcom,0.905
max_1d,1.1870650445306914,buffer,dotcom,0.905
max_5d,1.46205166381111,buffer,dotcom,0.905
max_30d,2.0079726565452645,buffer,dotcom,0.905
max_ltm,1.1631878793314436,buffer,dotcom,0.905
avg_ltm,1.1631878793314436,buffer,dotcom,0.905
n_breaches,3,cap_floor,dotcom,0.905
N_observations,512,cap_floor,dotcom,0.905
perc_breaches,0.005859375,cap_floor,dotcom,0.905
conf_level,0.994140625,cap_floor,dotcom,0.905
avg_shortfall,-0.017434610298879643,cap_floor,dotcom,0.905
max_shortfall,-0.03559337172012318,cap_floor,dotcom,0.905
costs,0.10125220848095562,cap_floor,dotcom,0.905
peak_to_through,2.07151014134895,cap_floor,dotcom,0.905
max_1d,1.1870650445306912,cap_floor,dotcom,0.905
max_5d,1.4620516638111098,cap_floor,dotcom,0.905
max_30d,1.9482057556456858,cap_floor,dotcom,0.905
max_ltm,1.4539848491643046,cap_floor,dotcom,0.905
avg_ltm,1.2019877970676007,cap_floor,dotcom,0.905
n_breaches,3,speed_floor,dotcom,0.905
N_observations,512,speed_floor,dotcom,0.905
perc_breaches,0.005859375,speed_floor,dotcom,0.905
conf_level,0.994140625,speed_floor,dotcom,0.905
avg_shortfall,-0.017434610298879643,speed_floor,dotcom,0.905
max_shortfall,-0.03559337172012318,speed_floor,dotcom,0.905
costs,0.10243121715064711,speed_floor,dotcom,0.905
peak_to_through,2.4806824615654617,speed_floor,dotcom,0.905
max_1d,1.1870650445306912,speed_floor,dotcom,0.905
max_5d,1.4620516638111098,speed_floor,dotcom,0.905
max_30d,1.9099317461406458,speed_floor,dotcom,0.905
max_ltm,1.4539848491643046,speed_floor,dotcom,0.905
avg_ltm,1.2019877970676007,speed_floor,dotcom,0.905
kpf,1,baseline,all,0.905
kpf,1,floor,all,0.905
kpf,1,cap,all,0.905
kpf,1,speed,all,0.905
kpf,1,buffer,all,0.905
kpf,1,speed_floor,all,0.905
kpf,1,cap_floor,all,0.905
n_breaches,26,baseline,all,0.91
N_observations,5505,baseline,all,0.91
perc_breaches,0.004722979109900091,baseline,all,0.91
conf_level,0.9952770208901,baseline,all,0.91
avg_shortfall,-0.01623121847781977,baseline,all,0.91
max_shortfall,-0.06121921761890248,baseline,all,0.91
costs,0.08192215853811183,baseline,all,0.91
peak_to_through,6.578854957747382,baseline,all,0.91
max_1d,1.2851923244650132,baseline,all,0.91
max_5d,1.9867812811246675,baseline,all,0.91
max_30d,4.2857688822753035,baseline,all,0.91
max_ltm,1.7151795749707872,baseline,all,0.91
avg_ltm,1.220810498918324,baseline,all,0.91
n_breaches,28,speed,all,0.91
N_observations,5505,speed,all,0.91
perc_breaches,0.0050862851952770205,speed,all,0.91
conf_level,0.994913714804723,speed,all,0.91
avg_shortfall,-0.019631544948929568,speed,all,0.91
max_shortfall,-0.06431888185952762,speed,all,0.91
costs,0.08148871284217317,speed,all,0.91
peak_to_through,6.024143096095368,speed,all,0.91
max_1d,1.2851923244650132,speed,all,0.91
max_5d,1.9515453440494435,speed,all,0.91
max_30d,1.8857032506612945,speed,all,0.91
max_ltm,1.7151795749707872,speed,all,0.91
avg_ltm,1.2526655684124477,speed,all,0.91
n_breaches,16,floor,all,0.91
N_observations,5504,floor,all,0.91
perc_breaches,0.0029069767441860465,floor,all,0.91
conf_level,0.997093023255814,floor,all,0.91
avg_shortfall,-0.019661507995985303,floor,all,0.91
max_shortfall,-0.06121921761890248,floor,all,0.91
costs,0.08794541436012263,floor,all,0.91
peak_to_through,3.670519022012717,floor,all,0.91
max_1d,1.2492936414651177,floor,all,0.91
max_5d,1.7963156057739196,floor,all,0.91
max_30d,3.172631640101826,floor,all,0.91
max_ltm,1.523111140408699,floor,all,0.91
avg_ltm,1.2108501972851793,floor,all,0.91
n_breaches,27,cap,all,0.91
N_observations,5505,cap,all,0.91
perc_breaches,0.004904632152588556,cap,all,0.91
conf_level,0.9950953678474115,cap,all,0.91
avg_shortfall,-0.016193644203465897,cap,all,0.91
max_shortfall,-0.06121921761890248,cap,all,0.91
costs,0.08024817518350055,cap,all,0.91
peak_to_through,3.8643769614856858,cap,all,0.91
max_1d,1.2851923244650132,cap,all,0.91
max_5d,1.9867812811246675,cap,all,0.91
max_30d,2.956463833670833,cap,all,0.91
max_ltm,1.7151795749707872,cap,all,0.91
avg_ltm,1.2164168957988766,cap,all,0.91
n_breaches,11,buffer,all,0.91
N_observations,5505,buffer,all,0.91
perc_breaches,0.0019981834695731154,buffer,all,0.91
conf_level,0.9980018165304269,buffer,all,0.91
avg_shortfall,-0.011342670958145097,buffer,all,0.91
max_shortfall,-0.03196194660615326,buffer,all,0.91
costs,0.10141689856469951,buffer,all,0.91
peak_to_through,5.263083966197905,buffer,all,0.91
max_1d,1.285192324465013,buffer,all,0.91
max_5d,1.9867812811246672,buffer,all,0.91
max_30d,3.4286151058202434,buffer,all,0.91
max_ltm,1.37214365997663,buffer,all,0.91
avg_ltm,1.1312118325797382,buffer,all,0.91
n_breaches,17,cap_floor,all,0.91
N_observations,5504,cap_floor,all,0.91
perc_breaches,0.0030886627906976743,cap_floor,all,0.91
conf_level,0.9969113372093024,cap_floor,all,0.91
avg_shortfall,-0.019400049470942943,cap_floor,all,0.91
max_shortfall,-0.06121921761890248,cap_floor,all,0.91
costs,0.0862711270317771,cap_floor,all,0.91
peak_to_through,2.1560391947320947,cap_floor,all,0.91
max_1d,1.2140805458345312,cap_floor,all,0.91
max_5d,1.575666813260888,cap_floor,all,0.91
max_30d,2.1560391947320947,cap_floor,all,0.91
max_ltm,1.523111140408699,cap_floor,all,0.91
avg_ltm,1.2044580218385947,cap_floor,all,0.91
n_breaches,17,speed_floor,all,0.91
N_observations,5504,speed_floor,all,0.91
perc_breaches,0.0030886627906976743,speed_floor,all,0.91
conf_level,0.9969113372093024,speed_floor,all,0.91
avg_shortfall,-0.02049839632559093,speed_floor,all,0.91
max_shortfall,-0.06121921761890248,speed_floor,all,0.91
costs,0.08768918705440353,speed_floor,all,0.91
peak_to_through,3.4423798881973418,speed_floor,all,0.91
max_1d,1.2140805458345312,speed_floor,all,0.91
max_5d,1.575666813260888,speed_floor,all,0.91
max_30d,1.8857032506612945,speed_floor,all,0.91
max_ltm,1.523111140408699,speed_floor,all,0.91
avg_ltm,1.2137527205227001,speed_floor,all,0.91
n_breaches,7,baseline,covid,0.91
N_observations,252,baseline,covid,0.91
perc_breaches,0.027777777777777776,baseline,covid,0.91
conf_level,0.9722222222222222,baseline,covid,0.91
avg_shortfall,-0.01355503830397437,baseline,covid,0.91
max_shortfall,-0.029865232139324002,baseline,covid,0.91
costs,0.1290035005793009,baseline,covid,0.91
peak_to_through,5.115548872766636,baseline,covid,0.91
max_1d,1.2556147518357441,baseline,covid,0.91
max_5d,1.9259227345575083,baseline,covid,0.91
max_30d,4.2857688822753035,baseline,covid,0.91
max_ltm,1.3649092769719906,baseline,covid,0.91
avg_ltm,1.1718644348040195,baseline,covid,0.91
n_breaches,9,speed,covid,0.91
N_observations,252,speed,covid,0.91
perc_breaches,0.03571428571428571,speed,covid,0.91
conf_level,0.9642857142857143,speed,covid,0.91
avg_shortfall,-0.024728538474948273,speed,covid,0.91
max_shortfall,-0.06431888185952762,speed,covid,0.91
costs,0.12068486332556319,speed,covid,0.91
peak_to_through,4.293247691569177,speed,covid,0.91
max_1d,1.2556147518357441,speed,covid,0.91
max_5d,1.8553442800168767,speed,covid,0.91
max_30d,1.8857032506612945,speed,covid,0.91
max_ltm,1.644388628586885,speed,covid,0.91
avg_ltm,1.2818459985889163,speed,covid,0.91
n_breaches,4,floor,covid,0.91
N_observations,252,floor,covid,0.91
perc_breaches,0.015873015873015872,floor,covid,0.91
conf_level,0.9841269841269842,floor,covid,0.91
avg_shortfall,-0.016001674951594744,floor,covid,0.91
max_shortfall,-0.029865232139324002,floor,covid,0.91
costs,0.13173758295280624,floor,covid,0.91
peak_to_through,3.670519022012717,floor,covid,0.91
max_1d,1.198616343984744,floor,covid,0.91
max_5d,1.7963156057739196,floor,covid,0.91
max_30d,3.172631640101826,floor,covid,0.91
max_ltm,1.2853114370553302,floor,covid,0.91
avg_ltm,1.1477303142435054,floor,covid,0.91
n_breaches,8,cap,covid,0.91
N_observations,252,cap,covid,0.91
perc_breaches,0.031746031746031744,cap,covid,0.91
conf_level,0.9682539682539683,cap,covid,0.91
avg_shortfall,-0.013762747649760723,cap,covid,0.91
max_shortfall,-0.029865232139324002,cap,covid,0.91
costs,0.11380906109855789,cap,covid,0.91
peak_to_through,3.004840407067162,cap,covid,0.91
max_1d,1.2556147518357441,cap,covid,0.91
max_5d,1.9259227345575083,cap,covid,0.91
max_30d,2.956463833670833,cap,covid,0.91
max_ltm,1.3649092769719906,cap,covid,0.91
avg_ltm,1.1631542822901726,cap,covid,0.91
n_breaches,2,buffer,covid,0.91
N_observations,252,buffer,covid,0.91
perc_breaches,0.007936507936507936,buffer,covid,0.91
conf_level,0.9920634920634921,buffer,covid,0.91
avg_shortfall,-0.004745871295870674,buffer,covid,0.91
max_shortfall,-0.005795486052869947,buffer,covid,0.91
costs,0.1515592762541492,buffer,covid,0.91
peak_to_through,4.092439098213309,buffer,covid,0.91
max_1d,1.255614751835744,buffer,covid,0.91
max_5d,1.9259227345575083,buffer,covid,0.91
max_30d,3.4286151058202434,buffer,covid,0.91
max_ltm,1.0919274215775927,buffer,covid,0.91
avg_ltm,1.0600882856109284,buffer,covid,0.91
n_breaches,5,cap_floor,covid,0.91
N_observations,252,cap_floor,covid,0.91
perc_breaches,0.01984126984126984,cap_floor,covid,0.91
conf_level,0.9801587301587301,cap_floor,covid,0.91
avg_shortfall,-0.015844682575328835,cap_floor,covid,0.91
max_shortfall,-0.029865232139324002,cap_floor,covid,0.91
costs,0.11654314347206321,cap_floor,covid,0.91
peak_to_through,2.1560391947320947,cap_floor,covid,0.91
max_1d,1.1942070844558088,cap_floor,covid,0.91
max_5d,1.521154099994998,cap_floor,covid,0.91
max_30d,2.1560391947320947,cap_floor,covid,0.91
max_ltm,1.2853114370553302,cap_floor,covid,0.91
avg_ltm,1.138620894333453,cap_floor,covid,0.91
n_breaches,5,speed_floor,covid,0.91
N_observations,252,speed_floor,covid,0.91
perc_breaches,0.01984126984126984,speed_floor,covid,0.91
conf_level,0.9801587301587301,speed_floor,covid,0.91
avg_shortfall,-0.01957906188113199,speed_floor,covid,0.91
max_shortfall,-0.03388860959928097,speed_floor,covid,0.91
costs,0.12705927381313792,speed_floor,covid,0.91
peak_to_through,3.4423798881973418,speed_floor,covid,0.91
max_1d,1.1942070844558088,speed_floor,covid,0.91
max_5d,1.521154099994998,speed_floor,covid,0.91
max_30d,1.8857032506612945,speed_floor,covid,0.91
max_ltm,1.2853114370553302,speed_floor,covid,0.91
avg_ltm,1.170222869859411,speed_floor,covid,0.91
n_breaches,6,baseline,financialcrisis,0.91
N_observations,462,baseline,financialcrisis,0.91
perc_breaches,0.012987012987012988,baseline,financialcrisis,0.91
conf_level,0.987012987012987,baseline,financialcrisis,0.91
avg_shortfall,-0.030930672844489124,baseline,financialcrisis,0.91
max_shortfall,-0.06121921761890248,baseline,financialcrisis,0.91
costs,0.10353666153893662,baseline,financialcrisis,0.91
peak_to_through,5.4393260653079265,baseline,financialcrisis,0.91
max_1d,1.2851923244650132,baseline,financialcrisis,0.91
max_5d,1.9867812811246675,baseline,financialcrisis,0.91
max_30d,2.3604601554198936,baseline,financialcrisis,0.91
max_ltm,1.7151795749707872,baseline,financialcrisis,0.91
avg_ltm,1.388561520249877,baseline,financialcrisis,0.91
n_breaches,6,speed,financialcrisis,0.91
N_observations,462,speed,financialcrisis,0.91
perc_breaches,0.012987012987012988,speed,financialcrisis,0.91
conf_level,0.987012987012987,speed,financialcrisis,0.91
avg_shortfall,-0.030930672844489124,speed,financialcrisis,0.91
max_shortfall,-0.06121921761890248,speed,financialcrisis,0.91
costs,0.10300423430307741,speed,financialcrisis,0.91
peak_to_through,5.411551204237377,speed,financialcrisis,0.91
