type,values,model,period,lambda
max_30d,1.815420641953677,cap,2020,0.995
n_breaches,8,buffer,2020,0.995
N_observations,254,buffer,2020,0.995
perc_breaches,0.031496062992125984,buffer,2020,0.995
conf_level,0.9685039370078741,buffer,2020,0.995
avg_shortfall,-0.04304517349621289,buffer,2020,0.995
max_shortfall,-0.07303489894502278,buffer,2020,0.995
costs,0.13325781541607468,buffer,2020,0.995
peak_to_through,2.536066743221492,buffer,2020,0.995
max_1d,1.1314584836056867,buffer,2020,0.995
max_5d,1.6251179614075606,buffer,2020,0.995
max_30d,2.532588291245562,buffer,2020,0.995
kpf,1,baseline,all,0.995
kpf,1,floor,all,0.995
kpf,1,cap,all,0.995
kpf,1,speed,all,0.995
kpf,1,buffer,all,0.995
